employee_id,department,job_level,experience_years,on_time_delivery_rate,bug_count,training_hours,avg_login_hours,peer_score,manager_score,target_perf_band
EMP_01338,Marketing,Junior,4.0,0.73,2,13,8.0,2.5,1.9,Low
EMP_01339,Engineering,Mid,17.3,0.64,9,15,8.7,4.1,3.1,Medium
EMP_01340,Engineering,Junior,8.4,0.56,11,15,8.9,4.7,5.0,High
EMP_01341,Engineering,Junior,8.3,0.78,11,18,8.5,4.2,3.3,High
EMP_01342,Sales,Mid,3.8,0.38,2,10,5.9,2.6,2.3,Low
EMP_01343,Customer Support,Mid,8.0,0.59,1,18,5.8,3.6,3.4,Medium
EMP_01344,Marketing,Senior,17.5,1.0,0,21,7.1,3.3,4.1,High
EMP_01345,Marketing,Mid,7.6,0.53,1,12,7.4,2.8,3.0,Medium
EMP_01346,Sales,Junior,19.1,0.96,0,16,7.7,3.6,2.6,Medium
EMP_01347,Engineering,Junior,19.0,0.7,9,13,8.5,3.4,5.0,Medium
EMP_01348,Engineering,Lead,3.3,0.71,12,3,7.8,3.3,3.8,Medium
EMP_01349,HR,Mid,4.0,0.74,2,21,7.2,4.3,4.7,Medium
EMP_01350,Engineering,Senior,17.3,0.94,9,16,8.8,4.5,3.2,High
EMP_01351,Customer Support,Junior,8.2,0.65,1,12,9.3,3.2,4.9,Medium
EMP_01352,Sales,Mid,0.6,0.9,2,9,7.0,3.4,4.2,High
EMP_01353,Sales,Junior,5.8,0.57,1,17,6.1,3.3,3.9,Medium
EMP_01354,Marketing,Mid,12.2,0.76,0,15,8.5,3.9,2.5,Medium
EMP_01355,Sales,Lead,16.1,0.8,0,18,7.6,3.8,2.9,Medium
EMP_01356,Customer Support,Lead,3.1,0.46,2,12,9.5,2.9,3.9,Low
EMP_01357,Customer Support,Mid,2.7,0.58,2,19,6.7,3.4,3.2,Medium
EMP_01358,Sales,Mid,18.5,0.81,0,13,6.4,2.3,3.8,Medium
EMP_01359,Engineering,Lead,15.1,0.69,9,9,7.2,2.2,3.1,Low
EMP_01360,Sales,Mid,12.0,1.0,0,11,9.0,2.6,3.8,Medium
EMP_01361,Customer Support,Junior,15.5,0.63,0,13,7.7,3.3,3.0,Medium
EMP_01362,Engineering,Mid,8.9,0.87,11,9,8.1,4.0,3.9,Medium
EMP_01363,Sales,Junior,15.3,0.88,0,16,7.5,2.9,2.7,Medium
EMP_01364,Sales,Mid,7.8,0.68,1,17,9.7,3.4,3.2,Medium
EMP_01365,Marketing,Mid,5.3,0.52,1,16,8.9,3.7,3.3,Medium
EMP_01366,Engineering,Mid,14.7,0.63,10,14,5.9,4.7,2.8,Medium
EMP_01367,Marketing,Mid,8.7,0.61,1,16,9.6,3.5,3.0,Medium
EMP_01368,Customer Support,Junior,19.6,0.53,0,18,9.1,3.6,3.7,Medium
EMP_01369,Engineering,Mid,7.3,0.52,11,10,9.8,3.0,4.1,Medium
EMP_01370,Engineering,Senior,18.5,0.56,9,12,7.4,5.0,3.7,Medium
EMP_01371,HR,Mid,18.7,0.99,0,12,6.8,4.1,3.9,High
EMP_01372,Engineering,Mid,5.2,0.74,11,9,8.1,2.6,3.6,Low
EMP_01373,Customer Support,Lead,16.1,0.88,0,8,8.4,4.7,2.9,High
EMP_01374,Sales,Lead,8.9,0.78,1,15,10.0,4.1,2.1,Medium
EMP_01375,Engineering,Junior,18.4,0.81,9,20,9.2,3.7,3.1,High
EMP_01376,Customer Support,Junior,9.3,0.91,1,14,8.4,4.0,3.4,Medium
EMP_01377,Sales,Senior,15.0,0.66,0,16,8.0,4.4,3.0,High
EMP_01378,Sales,Senior,9.6,0.71,1,15,8.2,2.9,4.7,High
EMP_01379,Engineering,Lead,4.9,0.76,12,12,7.6,3.2,3.7,Medium
EMP_01380,Sales,Senior,4.4,0.45,2,18,9.2,3.5,3.4,Low
EMP_01381,Engineering,Mid,8.8,1.0,11,14,6.0,2.5,3.9,Medium
EMP_01382,Engineering,Mid,15.2,0.76,9,19,8.2,4.1,5.0,High
EMP_01383,HR,Junior,12.3,0.74,0,20,9.8,3.3,3.3,Low
EMP_01384,Engineering,Junior,13.9,0.93,10,8,6.5,3.2,2.7,Low
EMP_01385,Marketing,Mid,6.0,0.8,1,10,11.1,3.0,3.8,High
EMP_01386,Engineering,Mid,9.9,0.7,11,24,6.6,3.5,2.6,Medium
EMP_01387,Marketing,Mid,1.4,0.63,2,22,7.4,3.6,2.7,Medium
EMP_01388,Engineering,Senior,16.4,0.54,9,21,9.7,4.3,4.6,Medium
EMP_01389,HR,Junior,19.8,0.71,0,23,10.4,4.3,4.5,High
EMP_01390,Sales,Mid,8.4,0.76,1,13,8.7,2.6,4.0,Medium
EMP_01391,Engineering,Junior,0.7,0.67,12,14,8.7,3.9,3.8,Medium
EMP_01392,Engineering,Mid,3.8,0.82,12,18,10.9,4.5,2.5,Medium
EMP_01393,Engineering,Senior,13.2,0.71,10,16,6.1,3.3,2.9,Low
EMP_01394,Sales,Mid,12.4,0.52,0,20,5.6,3.4,4.6,High
EMP_01395,Engineering,Lead,15.9,0.92,9,17,5.3,3.2,3.1,Medium
EMP_01396,Customer Support,Junior,5.5,0.87,1,12,6.9,3.9,2.9,Medium
EMP_01397,Sales,Mid,15.4,0.89,0,13,7.1,3.7,3.3,High
EMP_01398,Engineering,Mid,13.9,0.71,10,10,8.8,4.3,4.0,Medium
EMP_01399,Sales,Mid,6.8,0.82,1,16,9.7,3.4,3.3,Medium
EMP_01400,Marketing,Senior,11.1,1.0,0,15,9.6,4.5,3.4,High
EMP_01401,Engineering,Mid,3.4,0.65,12,12,9.5,4.0,1.8,Low
EMP_01402,Engineering,Senior,9.3,0.5,11,15,6.8,4.4,3.4,Low
EMP_01403,Engineering,Junior,17.7,0.69,9,19,8.8,3.0,4.3,Low
EMP_01404,Marketing,Senior,8.7,0.78,1,14,7.1,4.8,3.4,High
EMP_01405,Marketing,Junior,16.9,0.53,0,22,9.1,3.1,5.0,Medium
EMP_01406,Sales,Senior,12.0,0.75,0,11,8.3,3.1,2.9,Low
EMP_01407,Customer Support,Mid,4.2,0.7,2,13,9.5,3.2,3.1,Low
EMP_01408,Customer Support,Mid,11.8,0.95,0,22,11.8,3.1,3.0,High
EMP_01409,Sales,Mid,10.4,0.9,0,24,8.2,5.0,2.9,High
EMP_01410,Customer Support,Lead,8.3,0.81,1,7,6.5,3.9,3.9,High
EMP_01411,Engineering,Junior,2.8,0.3,12,12,5.8,3.9,3.3,Low
EMP_01412,Engineering,Mid,8.6,0.82,11,15,6.9,2.0,5.0,Medium
EMP_01413,Engineering,Senior,1.9,0.72,12,8,9.8,4.5,3.7,High
EMP_01414,Engineering,Mid,2.4,0.66,12,16,8.9,2.7,2.8,Medium
EMP_01415,Sales,Junior,8.6,0.43,1,15,8.5,3.5,2.7,Low
EMP_01416,Customer Support,Mid,6.5,0.55,1,19,8.8,2.9,4.8,Medium
EMP_01417,Engineering,Mid,18.5,0.61,9,11,9.3,3.7,3.7,Medium
EMP_01418,Engineering,Lead,7.8,0.38,11,14,5.9,4.7,4.5,Low
EMP_01419,Sales,Senior,15.3,0.75,0,14,9.7,2.7,3.6,Medium
EMP_01420,Customer Support,Mid,10.8,0.59,0,21,8.8,2.9,3.5,Medium
EMP_01421,Engineering,Lead,14.2,1.0,10,12,6.0,3.6,4.6,High
EMP_01422,Sales,Mid,5.6,0.63,1,17,8.7,4.8,3.8,High
EMP_01423,Engineering,Junior,18.9,0.98,9,16,6.2,3.2,3.8,High
EMP_01424,Engineering,Junior,10.8,0.47,10,14,9.0,2.9,3.2,Low
EMP_01425,HR,Mid,16.7,0.69,0,16,8.4,3.6,4.2,High
EMP_01426,HR,Junior,7.6,0.69,1,10,6.7,3.5,3.4,Medium
EMP_01427,Engineering,Lead,2.5,0.49,12,14,8.8,2.7,3.1,Low
EMP_01428,HR,Senior,13.6,0.67,0,17,9.4,3.2,5.0,High
EMP_01429,Sales,Junior,0.7,0.57,2,16,7.3,1.9,3.3,Low
EMP_01430,Customer Support,Mid,9.8,0.66,1,9,9.4,3.5,2.9,Medium
EMP_01431,Sales,Senior,4.3,0.92,2,13,7.8,2.5,4.4,High
EMP_01432,Sales,Lead,12.7,0.78,0,9,9.5,5.0,4.0,High
EMP_01433,Sales,Senior,19.6,0.87,0,14,8.1,3.9,3.0,Medium
EMP_01434,Marketing,Mid,9.6,0.78,1,12,10.0,3.7,3.4,High
EMP_01435,Engineering,Senior,16.4,0.86,9,12,6.8,3.9,4.0,High
EMP_01436,Engineering,Mid,10.4,0.69,10,15,6.9,3.1,3.7,Medium
EMP_01437,Engineering,Mid,10.2,0.65,10,11,7.0,3.4,4.1,Medium
EMP_01438,Marketing,Junior,18.6,0.81,0,13,8.4,3.9,3.5,Medium
EMP_01439,Engineering,Junior,17.9,0.95,9,18,8.0,2.7,4.2,Medium
EMP_01440,Marketing,Mid,15.8,0.93,0,15,8.6,4.0,3.3,High
EMP_01441,HR,Junior,6.3,0.63,1,15,6.5,5.0,3.0,Medium
EMP_01442,Engineering,Junior,11.1,0.83,10,21,7.1,2.3,4.3,Medium
EMP_01443,Marketing,Senior,4.9,0.62,2,11,10.1,3.9,3.7,Medium
EMP_01444,Sales,Junior,9.2,0.7,1,11,8.8,2.8,4.0,Medium
EMP_01445,Customer Support,Mid,9.9,0.63,1,21,9.1,4.1,4.5,Medium
EMP_01446,Engineering,Mid,16.7,0.74,9,20,7.8,3.8,3.0,Medium
EMP_01447,Marketing,Lead,18.0,0.98,0,21,8.6,5.0,3.9,High
EMP_01448,Customer Support,Mid,8.6,0.7,1,24,7.5,4.9,5.0,High
EMP_01449,Customer Support,Junior,0.8,0.63,2,15,5.4,2.3,3.4,Medium
EMP_01450,Marketing,Mid,17.3,0.56,0,16,9.8,4.1,2.5,Medium
EMP_01451,Sales,Senior,3.9,0.59,2,18,8.5,4.1,4.2,Medium
EMP_01452,Sales,Lead,12.6,0.69,0,13,7.1,4.5,2.2,Low
EMP_01453,Customer Support,Mid,1.0,0.49,2,13,8.2,3.9,2.6,Low
EMP_01454,Sales,Mid,8.3,0.69,1,20,7.5,4.0,3.5,High
EMP_01455,Engineering,Lead,19.7,0.73,9,14,10.4,2.7,3.5,Medium
EMP_01456,Customer Support,Junior,2.5,0.64,2,9,9.2,3.8,3.7,Medium
EMP_01457,Marketing,Mid,8.8,0.71,1,23,6.5,3.3,5.0,Medium
EMP_01458,Marketing,Mid,6.5,0.52,1,17,6.3,4.0,3.6,Medium
EMP_01459,Engineering,Junior,18.1,0.72,9,10,8.6,3.4,3.0,Medium
EMP_01460,Marketing,Mid,17.5,0.79,0,24,8.4,3.9,3.0,Medium
EMP_01461,Engineering,Junior,5.1,0.83,11,20,9.0,4.0,3.1,Medium
EMP_01462,Marketing,Mid,2.1,0.66,2,16,8.0,4.0,2.5,Low
EMP_01463,Engineering,Lead,12.7,0.63,10,20,7.2,2.9,3.9,Medium
EMP_01464,Marketing,Junior,7.1,0.73,1,11,9.0,5.0,3.7,High
EMP_01465,HR,Senior,13.6,0.99,0,23,9.1,3.7,3.9,Medium
EMP_01466,Engineering,Junior,1.1,0.75,12,15,10.1,4.0,4.1,Medium
EMP_01467,HR,Mid,3.1,0.71,2,23,9.3,3.5,4.0,High
EMP_01468,Sales,Junior,13.9,0.85,0,22,6.9,2.6,2.4,Medium
EMP_01469,Customer Support,Lead,4.6,0.86,2,17,8.6,4.1,3.3,High
EMP_01470,Marketing,Senior,17.2,0.93,0,17,7.8,3.7,3.3,High
EMP_01471,Sales,Mid,1.6,0.7,2,19,6.8,4.2,4.6,High
EMP_01472,Marketing,Senior,4.7,0.81,2,12,5.5,3.0,4.7,High
EMP_01473,Customer Support,Mid,20.0,0.64,0,14,11.6,3.2,3.2,Low
EMP_01474,Sales,Lead,8.9,0.46,1,19,7.4,3.7,2.7,Medium
EMP_01475,Engineering,Senior,14.2,0.77,10,15,8.0,3.5,3.6,Medium
EMP_01476,Marketing,Lead,4.1,0.65,2,15,8.5,3.3,3.2,Medium
EMP_01477,Customer Support,Mid,12.4,0.64,0,15,8.4,3.7,3.4,Medium
EMP_01478,Marketing,Junior,14.7,0.87,0,18,4.4,4.6,4.5,High
EMP_01479,Marketing,Mid,6.6,0.39,1,28,8.0,3.9,3.7,Medium
EMP_01480,Sales,Junior,16.7,0.69,0,11,10.9,4.4,3.1,Medium
EMP_01481,Customer Support,Mid,12.3,0.65,0,14,7.9,3.4,3.0,Medium
EMP_01482,Engineering,Mid,8.1,0.44,11,13,10.7,3.5,2.4,Low
EMP_01483,Sales,Mid,11.4,0.94,0,19,8.2,3.7,3.9,High
EMP_01484,Engineering,Junior,11.7,0.51,10,15,7.7,3.1,3.7,Low
EMP_01485,Engineering,Junior,3.7,0.55,12,11,8.4,3.7,4.0,Medium
EMP_01486,Engineering,Mid,8.4,0.82,11,13,8.3,4.8,3.5,High
EMP_01487,Engineering,Lead,7.2,0.77,11,17,8.2,4.9,2.7,Medium
EMP_01488,Marketing,Mid,8.3,0.52,1,17,7.3,4.6,3.5,Medium
EMP_01489,Engineering,Mid,15.3,0.86,9,9,6.2,3.7,4.4,Medium
EMP_01490,Sales,Senior,9.9,0.74,1,18,9.0,2.9,3.5,Medium
EMP_01491,Engineering,Mid,18.8,1.0,9,23,8.3,5.0,4.8,High
EMP_01492,Engineering,Junior,6.2,0.72,11,19,10.7,3.1,3.7,Medium
EMP_01493,Engineering,Mid,8.6,0.66,11,18,8.1,4.7,5.0,High
EMP_01494,Engineering,Junior,15.8,0.63,9,15,5.9,3.8,5.0,High
EMP_01495,Sales,Lead,11.1,0.6,0,12,8.7,2.7,2.8,Low
EMP_01496,Marketing,Junior,11.2,0.59,0,14,8.3,2.3,3.0,Low
EMP_01497,Sales,Mid,1.5,0.82,2,15,7.6,4.6,3.1,High
EMP_01498,Sales,Junior,8.3,0.69,1,16,9.1,3.0,2.1,Medium
EMP_01499,Engineering,Junior,5.8,0.74,11,14,8.9,2.5,3.9,Medium
EMP_01500,Customer Support,Senior,20.0,1.0,0,27,6.4,3.3,3.8,High
EMP_01501,Sales,Junior,6.5,0.31,1,14,7.5,3.5,3.7,Low
EMP_01502,Sales,Junior,17.7,0.97,0,12,9.8,3.8,2.5,Medium
EMP_01503,Engineering,Mid,13.7,0.75,10,15,6.7,3.8,4.8,High
EMP_01504,Engineering,Junior,7.1,0.74,11,12,7.9,2.9,2.0,Low
EMP_01505,Engineering,Junior,11.1,0.59,10,25,8.5,3.5,2.4,Low
EMP_01506,Engineering,Senior,16.9,0.66,9,17,6.5,4.9,4.2,High
EMP_01507,Sales,Senior,17.7,0.85,0,22,8.1,2.7,3.8,Medium
EMP_01508,Sales,Lead,3.6,0.99,2,19,8.0,3.9,3.0,High
EMP_01509,Sales,Senior,7.1,0.82,1,16,7.7,2.7,3.5,Medium
EMP_01510,Marketing,Mid,7.0,0.86,1,12,5.9,3.2,3.6,Medium
EMP_01511,Customer Support,Junior,1.3,0.58,2,16,8.2,4.4,4.4,High
EMP_01512,Marketing,Senior,12.2,0.63,0,11,7.3,1.9,2.5,Low
EMP_01513,HR,Senior,17.2,0.65,0,16,9.8,5.0,3.7,Medium
EMP_01514,Engineering,Senior,7.9,0.61,11,14,8.8,2.5,4.4,Medium
EMP_01515,Engineering,Mid,14.9,0.44,10,17,7.0,1.9,2.7,Low
EMP_01516,Engineering,Junior,12.7,0.62,10,25,7.6,3.5,3.5,Low
EMP_01517,Sales,Senior,7.8,0.59,1,18,8.4,3.2,3.5,Medium
EMP_01518,Customer Support,Senior,3.3,0.61,2,15,7.6,3.0,2.2,Low
EMP_01519,Engineering,Lead,14.3,0.76,10,13,5.9,4.0,3.7,Medium
EMP_01520,Customer Support,Junior,17.2,0.83,0,12,8.6,2.8,3.8,Medium
EMP_01521,Engineering,Junior,13.9,0.74,10,11,9.0,4.0,4.7,High
EMP_01522,Customer Support,Junior,0.8,0.52,2,18,9.3,4.2,3.5,Medium
EMP_01523,Engineering,Senior,4.7,0.35,12,14,9.6,2.4,3.9,Low
EMP_01524,Engineering,Junior,1.9,0.53,12,12,7.0,4.3,4.7,Medium
EMP_01525,Sales,Junior,11.6,0.57,0,16,9.4,4.1,3.0,Medium
EMP_01526,Engineering,Lead,15.3,0.82,9,12,6.5,4.7,2.6,Medium
EMP_01527,Engineering,Junior,2.7,0.76,12,11,8.7,3.5,3.6,Low
EMP_01528,Engineering,Senior,16.8,0.91,9,17,7.1,2.8,3.3,Medium
EMP_01529,Customer Support,Mid,11.3,0.83,0,14,8.8,4.5,3.4,High
EMP_01530,Sales,Senior,14.0,0.72,0,11,5.9,3.5,3.2,Medium
EMP_01531,Engineering,Mid,19.4,0.72,9,10,9.0,5.0,2.8,Low
EMP_01532,Sales,Lead,2.1,0.51,2,20,7.0,4.1,4.2,Medium
EMP_01533,Marketing,Lead,18.1,0.55,0,10,8.9,3.5,3.5,Medium
EMP_01534,Engineering,Junior,3.0,0.78,12,22,8.8,2.8,5.0,High
EMP_01535,Sales,Junior,8.2,0.66,1,11,8.8,3.4,2.7,Low
EMP_01536,Engineering,Junior,17.1,0.58,9,12,8.3,4.2,5.0,High
EMP_01537,Engineering,Mid,18.2,0.66,9,15,6.4,2.3,3.7,Low
EMP_01538,Marketing,Senior,10.4,0.57,0,11,10.4,3.2,3.5,Medium
EMP_01539,Engineering,Mid,12.1,0.73,10,15,8.0,2.2,2.6,Medium
EMP_01540,Sales,Mid,14.3,0.9,0,17,8.0,2.7,3.0,Medium
EMP_01541,Marketing,Junior,16.7,0.71,0,8,10.3,3.0,4.5,Medium
EMP_01542,Engineering,Senior,2.9,0.29,12,14,6.9,3.3,1.4,Low
EMP_01543,Sales,Lead,16.3,0.73,0,18,8.1,3.8,2.1,Medium
EMP_01544,Engineering,Junior,9.9,0.68,11,23,8.5,4.1,2.2,Medium
EMP_01545,HR,Mid,9.3,0.66,1,14,7.9,4.6,4.4,High
EMP_01546,Sales,Junior,8.8,0.59,1,18,8.6,4.8,4.0,High
EMP_01547,Customer Support,Mid,10.4,0.74,0,22,7.3,4.4,2.7,High
EMP_01548,Sales,Mid,18.9,0.8,0,19,8.1,3.2,3.1,Medium
EMP_01549,Engineering,Junior,11.2,0.71,10,19,8.4,3.7,3.6,Medium
EMP_01550,Sales,Mid,19.1,0.85,0,12,10.3,3.1,4.3,High
EMP_01551,HR,Mid,4.0,0.58,2,11,10.7,3.7,2.7,Low
EMP_01552,Sales,Mid,14.6,0.67,0,13,8.5,3.4,3.6,Medium
EMP_01553,Customer Support,Mid,16.3,0.97,0,19,10.0,2.6,3.2,Medium
EMP_01554,Customer Support,Junior,13.7,0.82,0,8,7.1,4.7,3.4,High
EMP_01555,Engineering,Senior,12.3,0.85,10,16,11.6,4.9,2.8,Medium
EMP_01556,Engineering,Senior,11.5,0.9,10,11,7.8,2.9,3.7,Medium
EMP_01557,Sales,Mid,17.3,0.85,0,17,8.2,3.9,2.9,Medium
EMP_01558,Sales,Junior,16.5,0.9,0,12,9.0,2.9,3.6,High
EMP_01559,Customer Support,Senior,2.9,0.39,2,20,9.5,3.4,4.7,Medium
EMP_01560,Customer Support,Lead,17.0,0.8,0,19,7.9,3.1,4.3,Medium
EMP_01561,Engineering,Junior,8.6,0.66,11,16,5.2,3.0,4.6,Medium
EMP_01562,Engineering,Mid,5.4,0.91,11,20,9.2,3.7,3.8,Medium
EMP_01563,Marketing,Junior,17.5,0.91,0,11,6.8,2.0,4.4,Medium
EMP_01564,Engineering,Mid,8.9,0.59,11,20,9.4,3.1,2.1,Low
EMP_01565,Customer Support,Junior,16.3,0.82,0,12,9.3,5.0,2.1,Medium
EMP_01566,Sales,Mid,5.6,0.68,1,14,8.5,2.3,2.7,Medium
EMP_01567,Marketing,Mid,0.6,0.67,2,15,9.6,3.2,2.8,Medium
EMP_01568,Engineering,Mid,10.2,0.55,10,20,7.5,3.7,4.3,Medium
EMP_01569,Sales,Mid,2.5,0.68,2,13,10.3,3.4,2.3,Low
EMP_01570,Sales,Mid,15.2,0.72,0,25,8.4,2.9,2.4,Low
EMP_01571,Sales,Mid,5.9,0.7,1,14,7.9,4.3,3.4,Medium
EMP_01572,Engineering,Junior,9.2,0.58,11,14,9.9,3.6,3.6,Medium
EMP_01573,Marketing,Junior,2.2,0.53,2,21,7.2,3.0,4.2,Medium
EMP_01574,Customer Support,Senior,6.1,0.84,1,17,5.0,4.2,3.3,High
EMP_01575,Engineering,Junior,15.7,0.6,9,17,6.3,3.1,3.4,Low
EMP_01576,Engineering,Senior,3.5,0.49,12,13,10.4,2.8,4.2,Medium
EMP_01577,Engineering,Lead,13.1,0.72,10,21,8.6,4.0,2.8,Medium
EMP_01578,Sales,Junior,18.4,0.67,0,17,8.5,2.5,3.6,Low
EMP_01579,Sales,Mid,13.8,0.61,0,14,9.6,4.9,4.0,Medium
EMP_01580,Sales,Mid,16.3,0.78,0,14,8.6,4.7,3.2,High
EMP_01581,Engineering,Senior,2.6,0.4,12,11,7.8,3.9,4.2,Low
EMP_01582,Engineering,Lead,5.4,0.5,11,22,7.5,3.0,2.8,Low
EMP_01583,Sales,Senior,17.9,1.0,0,10,6.4,2.6,4.7,High
EMP_01584,Sales,Junior,14.4,0.81,0,7,6.6,1.4,3.2,Low
EMP_01585,HR,Mid,13.0,0.62,0,16,8.5,4.8,3.1,Medium
EMP_01586,Engineering,Mid,13.4,0.8,10,14,8.0,2.7,2.3,Medium
EMP_01587,Marketing,Mid,8.6,0.77,1,12,8.9,3.8,2.6,Low
EMP_01588,Sales,Junior,1.4,0.76,2,12,8.1,3.7,2.9,Medium
EMP_01589,Sales,Junior,15.8,0.74,0,16,6.6,2.2,2.6,Low
EMP_01590,Marketing,Senior,13.7,0.88,0,13,8.6,3.0,2.6,Medium
EMP_01591,Marketing,Mid,9.7,0.39,1,12,8.5,2.6,3.5,Low
EMP_01592,HR,Mid,18.0,0.62,0,17,8.2,4.1,4.0,High
EMP_01593,Engineering,Mid,7.1,0.7,11,17,8.4,4.2,3.7,Low
EMP_01594,Engineering,Senior,6.2,0.71,11,16,11.1,3.3,1.0,Low
EMP_01595,Marketing,Senior,17.5,0.64,0,21,6.4,2.8,2.7,Low
EMP_01596,Sales,Junior,16.0,0.8,0,11,6.8,3.7,4.4,Medium
EMP_01597,Engineering,Junior,10.5,0.61,10,14,5.6,4.4,2.4,Medium
EMP_01598,Engineering,Junior,3.0,0.59,12,19,8.3,2.3,3.4,Low
EMP_01599,Engineering,Lead,4.7,0.8,12,16,5.3,5.0,2.6,Medium
EMP_01600,Customer Support,Mid,13.3,0.87,0,19,8.5,3.3,4.5,High
EMP_01601,Engineering,Mid,8.0,0.53,11,15,8.1,3.4,2.9,Low
EMP_01602,Engineering,Mid,16.8,0.61,9,13,7.3,4.8,4.1,Medium
EMP_01603,Engineering,Mid,19.0,0.73,9,19,8.9,3.5,2.9,Medium
EMP_01604,Engineering,Senior,16.2,0.76,9,20,8.6,3.4,1.6,Low
EMP_01605,Engineering,Mid,7.9,0.58,11,9,10.6,2.8,3.9,Medium
EMP_01606,Sales,Junior,15.9,0.92,0,17,9.1,3.0,2.0,Medium
EMP_01607,Engineering,Junior,7.4,0.73,11,22,8.1,2.9,2.8,Low
EMP_01608,Customer Support,Mid,3.8,0.7,2,14,4.8,2.1,5.0,High
EMP_01609,Engineering,Lead,1.2,0.42,12,17,9.6,1.8,5.0,Medium
EMP_01610,Sales,Mid,8.0,0.86,1,10,9.6,3.3,3.5,Medium
EMP_01611,Customer Support,Senior,18.1,0.36,0,14,10.2,2.4,2.8,Low
EMP_01612,Marketing,Senior,5.2,0.78,1,15,4.8,4.0,3.5,Medium
EMP_01613,Sales,Junior,4.5,0.79,2,12,8.5,3.3,2.4,Medium
EMP_01614,Engineering,Junior,19.4,0.73,9,17,9.2,2.2,3.2,Medium
EMP_01615,Engineering,Junior,1.0,0.8,12,12,10.0,4.7,4.8,High
EMP_01616,Marketing,Senior,15.8,0.75,0,13,9.1,3.2,3.7,Medium
EMP_01617,HR,Junior,6.8,0.68,1,6,8.3,3.9,2.4,Medium
EMP_01618,Marketing,Mid,1.2,0.66,2,19,6.7,4.8,3.8,High
EMP_01619,Sales,Mid,18.4,1.0,0,13,8.0,3.5,2.1,Medium
EMP_01620,Marketing,Senior,3.2,0.83,2,17,8.8,3.5,2.0,Low
EMP_01621,Sales,Junior,11.3,0.82,0,16,9.4,4.7,4.1,High
EMP_01622,Engineering,Mid,5.8,0.52,11,19,5.8,3.3,2.9,Low
EMP_01623,Sales,Mid,1.8,0.64,2,12,8.6,4.4,4.8,High
EMP_01624,HR,Mid,1.5,0.49,2,14,6.0,3.4,2.7,Low
EMP_01625,Engineering,Senior,2.8,0.75,12,7,8.6,3.6,4.5,Medium
EMP_01626,Marketing,Junior,1.9,0.64,2,21,6.5,3.6,4.8,High
EMP_01627,Engineering,Senior,15.3,0.58,9,16,6.0,3.2,3.6,Low
EMP_01628,Sales,Mid,10.0,0.71,0,16,10.9,3.1,3.3,Medium
EMP_01629,Engineering,Mid,7.2,0.54,11,9,6.1,3.0,3.0,Low
EMP_01630,Sales,Mid,8.7,0.71,1,17,7.2,2.5,3.1,Medium
EMP_01631,Marketing,Mid,18.6,0.66,0,17,8.2,3.1,2.2,Low
EMP_01632,Engineering,Junior,18.3,0.79,9,15,5.1,3.3,4.0,High
EMP_01633,Marketing,Mid,14.5,0.86,0,17,9.4,3.8,4.0,High
EMP_01634,Marketing,Mid,17.8,0.77,0,16,7.1,3.4,3.3,Medium
EMP_01635,Customer Support,Mid,6.7,0.61,1,11,6.7,4.4,3.5,Medium
EMP_01636,Engineering,Mid,7.9,0.71,11,16,9.6,4.3,3.1,Medium
EMP_01637,Engineering,Lead,12.5,0.83,10,21,6.2,4.6,2.5,Medium
EMP_01638,Engineering,Mid,12.7,0.56,10,19,8.9,3.3,2.5,Low
EMP_01639,HR,Junior,9.9,0.74,1,13,8.2,3.1,3.0,Medium
EMP_01640,Customer Support,Mid,8.3,0.88,1,16,8.3,2.4,3.2,Medium
EMP_01641,Sales,Senior,19.7,0.88,0,8,8.1,4.5,4.4,High
EMP_01642,Customer Support,Senior,16.5,0.77,0,13,8.4,2.6,4.0,Medium
EMP_01643,Sales,Mid,9.0,0.79,1,15,4.8,2.8,4.7,High
EMP_01644,Sales,Senior,14.7,0.81,0,14,6.9,3.7,4.1,Medium
EMP_01645,Engineering,Junior,5.8,0.77,11,18,6.8,3.3,2.2,Medium
EMP_01646,Marketing,Mid,2.5,0.32,2,17,9.9,4.7,2.3,Low
EMP_01647,Engineering,Senior,7.4,0.44,11,13,8.4,2.9,2.7,Low
EMP_01648,Customer Support,Senior,8.4,0.83,1,9,8.2,3.5,3.2,Medium
EMP_01649,Marketing,Mid,0.8,0.38,2,8,11.0,2.0,2.9,Low
EMP_01650,Marketing,Senior,16.4,0.82,0,19,5.2,4.5,4.1,High
EMP_01651,Engineering,Junior,7.5,0.62,11,17,10.3,2.2,4.4,Medium
EMP_01652,Engineering,Senior,11.8,0.57,10,21,8.2,5.0,2.5,Low
EMP_01653,Engineering,Mid,1.9,0.67,12,13,7.1,3.4,2.2,Low
EMP_01654,Engineering,Junior,3.9,0.67,12,14,7.4,3.3,4.8,Medium
EMP_01655,Engineering,Junior,17.8,1.0,9,18,7.5,3.5,3.7,High
EMP_01656,Customer Support,Mid,12.4,0.63,0,15,10.5,2.6,3.1,Medium
EMP_01657,Sales,Junior,19.0,1.0,0,14,8.6,4.0,4.8,High
EMP_01658,Engineering,Mid,20.0,0.85,8,19,9.2,3.2,4.5,Medium
EMP_01659,Engineering,Junior,7.8,0.58,11,7,7.1,3.2,3.0,Low
EMP_01660,Sales,Junior,6.3,0.78,1,16,8.4,4.5,4.2,High
